date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:27:32	725356/725356	---M--	200	added ('OK')	image/jpeg	etag:%22b3ef9aa80f7e2bc3bda5a590555fc762%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/610868e3a131fe4464fa7c9c_DpFcOzmXUAAePRy.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/610868e3a131fe4464fa7c9c_DpFcOzmXUAAePRy.jpg	(from https://gamercraft.com/blog)
14:27:32	17400/17400	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:30%20GMT	https://gamercraft.com/blog-posts/league-of-legends-mid-patch-review-patch-11-15	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/league-of-legends-mid-patch-review-patch-11-15.html	(from https://gamercraft.com/blog)
14:27:32	118942/118942	---M--	200	added ('OK')	image/jpeg	etag:%22d19a418fec0e5c273e0ce05a72c87f9f%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6104390500886932e302f30f_maxresdefault.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6104390500886932e302f30f_maxresdefault.jpg	(from https://gamercraft.com/blog)
14:27:32	331020/331020	---M--	200	added ('OK')	image/jpeg	etag:%22730f411a820e5ec3afaac6a1888ca3ff%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6101ec18e140256396478e4f_akshan-scaled.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6101ec18e140256396478e4f_akshan-scaled.jpg	(from https://gamercraft.com/blog)
14:27:33	16738/16738	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:31%20GMT	https://gamercraft.com/blog-posts/psychology-of-league-of-legends-tilt	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/psychology-of-league-of-legends-tilt.html	(from https://gamercraft.com/blog)
14:27:34	22633/22633	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:32%20GMT	https://gamercraft.com/blog-posts/pro-play-by-play-fnc-vs-g2s-final-team-fight	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/pro-play-by-play-fnc-vs-g2s-final-team-fight.html	(from https://gamercraft.com/blog)
14:27:34	431036/431036	---M--	200	added ('OK')	image/jpeg	etag:%22fa29d7690f67dc10809ccd8e48dbf641%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61019f2248d9fe9399aadad4_joshua-brian-smith-dunkmaster-darius.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61019f2248d9fe9399aadad4_joshua-brian-smith-dunkmaster-darius.jpg	(from https://gamercraft.com/blog)
14:27:34	16532/16532	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:32%20GMT	https://gamercraft.com/blog-posts/how-to-recruit-teammates-for-league-of-legends-tournaments	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/how-to-recruit-teammates-for-league-of-legends-tournaments.html	(from https://gamercraft.com/blog)
14:27:35	1175297/1175297	---M--	200	added ('OK')	image/png	etag:%221b36d9957155b47a4b54980a21f7b9ef%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60feea629f036beb75991285_Screen%20Shot%202021-07-26%20at%209.45.49%20AM-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60feea629f036beb75991285_Screen%20Shot%202021-07-26%20at%209.45.49%20AM-min.png	(from https://gamercraft.com/blog)
14:27:35	17897/17897	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:33%20GMT	https://gamercraft.com/blog-posts/champion-synergy-nidalee-twisted-fate	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/champion-synergy-nidalee-twisted-fate.html	(from https://gamercraft.com/blog)
14:27:35	3187878/3187878	---M--	200	added ('OK')	image/png	etag:%22c4f9d2952e7a88e5b3510c2af08d64e0%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6100546b1e1a7d529077ac93_thumbnail1.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6100546b1e1a7d529077ac93_thumbnail1.png	(from https://gamercraft.com/blog)
14:27:36	20422/20422	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:34%20GMT	https://gamercraft.com/blog-posts/yuumi-champion-guide	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/yuumi-champion-guide.html	(from https://gamercraft.com/blog)
14:27:36	1672094/1672094	---M--	200	added ('OK')	image/png	etag:%225b81818a3e7a88769023acca3e506b3c%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60f73b4eddcb5e6aa46854a6_image.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60f73b4eddcb5e6aa46854a6_image.png	(from https://gamercraft.com/blog)
14:27:36	18990/18990	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:34%20GMT	https://gamercraft.com/blog-posts/strategy-of-the-week-warding	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/strategy-of-the-week-warding.html	(from https://gamercraft.com/blog)
14:27:36	270398/270398	---M--	200	added ('OK')	image/jpeg	etag:%220c4c0ed681b61992a3486ef109d97697%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60f60bf64b33126efa935b05_battle-academia-yuumi-splash-art-lol-uhdpaper.com-4K-78.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60f60bf64b33126efa935b05_battle-academia-yuumi-splash-art-lol-uhdpaper.com-4K-78.jpg	(from https://gamercraft.com/blog)
14:27:36	108761/108761	---M--	200	added ('OK')	image/jpeg	etag:%2202203bd5a694e418083a9d4006d3eef4%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60f1ee973c80d05fac04232f_LoL-Summoners-Rift-Official-Artwork-Riot-Games.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60f1ee973c80d05fac04232f_LoL-Summoners-Rift-Official-Artwork-Riot-Games.jpg	(from https://gamercraft.com/blog)
14:27:36	16678/16678	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:35%20GMT	https://gamercraft.com/blog-posts/mid-patch-review-patch-11-14	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/mid-patch-review-patch-11-14.html	(from https://gamercraft.com/blog)
14:27:37	33750/33750	---M--	200	added ('OK')	image/jpeg	etag:%22e0f1249c8bf477871182e447a61bac48%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60ef139e7502b452898deea3_ireliasplashart.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60ef139e7502b452898deea3_ireliasplashart.jpg	(from https://gamercraft.com/blog)
14:27:37	20905/20905	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:35%20GMT	https://gamercraft.com/blog-posts/pro-play-by-play-g2s-notorious-elder-drake	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/pro-play-by-play-g2s-notorious-elder-drake.html	(from https://gamercraft.com/blog)
14:27:37	99179/99179	---M--	200	added ('OK')	image/jpeg	etag:%22d958b946127523b65ae5e733d9c52c8d%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60edd7af77c9e67433ceaf53_elderdragon.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60edd7af77c9e67433ceaf53_elderdragon.jpg	(from https://gamercraft.com/blog)
14:27:37	17103/17103	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:35%20GMT	https://gamercraft.com/blog-posts/pro-play-by-play-odoamnes-kennen	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/pro-play-by-play-odoamnes-kennen.html	(from https://gamercraft.com/blog)
14:27:38	80535/80535	---M--	200	added ('OK')	image/jpeg	etag:%228b07eddd2ad91615f39f62785aa0d1ba%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60e6053b691de7324a2876c7_Skin_Splash_Infernal_Kennen.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60e6053b691de7324a2876c7_Skin_Splash_Infernal_Kennen.jpg	(from https://gamercraft.com/blog)
14:27:38	20502/20502	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:36%20GMT	https://gamercraft.com/blog-posts/dr-mundo-champion-guide	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/dr-mundo-champion-guide.html	(from https://gamercraft.com/blog)
14:27:39	15433/15433	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:37%20GMT	https://gamercraft.com/blog-posts/how-to-constructive-criticism	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/how-to-constructive-criticism.html	(from https://gamercraft.com/blog)
14:27:39	187073/187073	---M--	200	added ('OK')	image/jpeg	etag:%22cffc45f9b3467425f61f75201967fe5c%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60e4cd425960f802b967cc72_Mundo_base.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60e4cd425960f802b967cc72_Mundo_base.jpg	(from https://gamercraft.com/blog)
14:27:39	16371/16371	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:38%20GMT	https://gamercraft.com/blog-posts/psychology-of-league-priming	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/psychology-of-league-priming.html	(from https://gamercraft.com/blog)
14:27:40	133762/133762	---M--	200	added ('OK')	image/jpeg	etag:%22369eb6ef7aede723fd98052f2f419f0d%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60df7a63248f3067d2661697_Shaco_0.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60df7a63248f3067d2661697_Shaco_0.jpg	(from https://gamercraft.com/blog)
14:27:40	17863/17863	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:38%20GMT	https://gamercraft.com/blog-posts/strategy-of-the-week-turret-plating	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/strategy-of-the-week-turret-plating.html	(from https://gamercraft.com/blog)
14:27:40	1729325/1729325	---M--	200	added ('OK')	image/png	etag:%223e9091dd8cf03fad99550ed22379240c%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60dd053c9c2088e7fcf2011f_Priming.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60dd053c9c2088e7fcf2011f_Priming.png	(from https://gamercraft.com/blog)
14:27:41	20444/20444	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:39%20GMT	https://gamercraft.com/blog-posts/league-of-legends-lulu-champion-breakdown	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/league-of-legends-lulu-champion-breakdown.html	(from https://gamercraft.com/blog)
14:27:42	994557/994557	---M--	200	added ('OK')	image/jpeg	etag:%22047211450e57ccb648f5f3f51c2af735%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60dcd417ec866a80901a8dc7_gi-modes-sr-defend-and-destroy.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60dcd417ec866a80901a8dc7_gi-modes-sr-defend-and-destroy.jpg	(from https://gamercraft.com/blog)
14:27:42	20749/20749	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:40%20GMT	https://gamercraft.com/blog-posts/league-of-legends-seraphine-champion-breakdown	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/league-of-legends-seraphine-champion-breakdown.html	(from https://gamercraft.com/blog)
14:27:42	214667/214667	---M--	200	added ('OK')	image/jpeg	etag:%22d6c45d6ec778fc2be3c613425d2b3a5c%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60a57ca3bed99f00eea18a43_Lulu-Art.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60a57ca3bed99f00eea18a43_Lulu-Art.jpg	(from https://gamercraft.com/blog)
14:27:43	16853/16853	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:41%20GMT	https://gamercraft.com/blog-posts/the-psychology-of-league-the-sunk-cost-fallacy	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/the-psychology-of-league-the-sunk-cost-fallacy.html	(from https://gamercraft.com/blog)
14:27:43	224873/224873	---M--	200	added ('OK')	image/jpeg	etag:%22e4f74c87bd6a0407c16977c2d266631d%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60999dfee2698a1720161640_Seraphines.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60999dfee2698a1720161640_Seraphines.jpg	(from https://gamercraft.com/blog)
14:27:43	1257440/1257440	---M--	200	added ('OK')	image/png	etag:%220732c0414216e19d375a81c316d61c99%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/608c58861e7f534d01f396d8_image.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/608c58861e7f534d01f396d8_image.png	(from https://gamercraft.com/blog)
14:27:43	17837/17837	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:42%20GMT	https://gamercraft.com/blog-posts/how-to-enemy-scouting-in-league-of-legends	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/how-to-enemy-scouting-in-league-of-legends.html	(from https://gamercraft.com/blog)
14:27:44	19352/19352	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:42%20GMT	https://gamercraft.com/blog-posts/league-of-legends-patch-overview	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/league-of-legends-patch-overview.html	(from https://gamercraft.com/blog)
14:27:44	198064/198064	---M--	200	added ('OK')	image/jpeg	etag:%2288a7517aadca6204a0197cd265730e11%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/612910e9fff8291bbde450d2_league-of-legends-viego-pentakill-splash.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/612910e9fff8291bbde450d2_league-of-legends-viego-pentakill-splash.jpg	(from https://gamercraft.com/blog)
14:27:45	1484836/1484836	---M--	200	added ('OK')	image/png	etag:%2291046c2e6fee21f14b7a934eb36430dc%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6089b6547c441017ecd67e5f_image2.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6089b6547c441017ecd67e5f_image2.png	(from https://gamercraft.com/blog)
14:27:45	19568/19568	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:43%20GMT	https://gamercraft.com/blog-posts/strategy-of-the-week-support-roaming	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/strategy-of-the-week-support-roaming.html	(from https://gamercraft.com/blog)
14:27:46	17579/17579	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:44%20GMT	https://gamercraft.com/blog-posts/league-of-legends-champion-synergy-seraphine-and-ashe	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/league-of-legends-champion-synergy-seraphine-and-ashe.html	(from https://gamercraft.com/blog)
14:27:46	3830516/3830516	---M--	200	added ('OK')	image/png	etag:%221d34f3c02b9d49002b57c9e5f0d05d9e%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60870ce40af814806440f893_SupportRoaming_Blog2.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/60870ce40af814806440f893_SupportRoaming_Blog2.png	(from https://gamercraft.com/blog)
14:27:46	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2007%20Jan%202022%2011:27:45%20GMT	https://gamercraft.com/blog-posts/patch-overview-11-8	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/patch-overview-11-8	(from https://gamercraft.com/blog)
14:27:47	1328554/1328554	---M--	200	added ('OK')	image/png	etag:%221177706b99bee74d2e66e81f1671a7e2%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/608327250217e0e9df4958c5_AsheSeraphine.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/608327250217e0e9df4958c5_AsheSeraphine.png	(from https://gamercraft.com/blog)
14:27:47	16059/16059	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:45%20GMT	https://gamercraft.com/blog-posts/mikeyeung-partners-with-gamercraft	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/mikeyeung-partners-with-gamercraft.html	(from https://gamercraft.com/blog)
14:27:47	140261/140261	---M--	200	added ('OK')	image/jpeg	etag:%2297bbdba66510ef0abd9caf196db6672a%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/607dc08ea33a216e1fa8c80b_Darius_LunarBeastSkin.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/607dc08ea33a216e1fa8c80b_Darius_LunarBeastSkin.jpg	(from https://gamercraft.com/blog)
14:27:48	108159/108159	---M--	200	added ('OK')	image/jpeg	etag:%22482c779929af19fe217d38e2cfe8d38f%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/607dbdab60f1f4120b2066c9_607cac0940ca3b46f13e87a1_mikeyeung.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/607dbdab60f1f4120b2066c9_607cac0940ca3b46f13e87a1_mikeyeung.jpg	(from https://gamercraft.com/blog)
14:27:48	21074/21074	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:46%20GMT	https://gamercraft.com/blog-posts/gwen-champion-breakdown	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/gwen-champion-breakdown.html	(from https://gamercraft.com/blog)
14:27:48	338353/338353	---M--	200	added ('OK')	image/jpeg	etag:%229ed84185f4b23b31e334182238d03b46%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/607db72660f1f4d497203bad_607cacfae6616e59c0262a3c_Gwen%202%20(1).jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/607db72660f1f4d497203bad_607cacfae6616e59c0262a3c_Gwen%202%20(1).jpg	(from https://gamercraft.com/blog)
14:27:49	73355/73355	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211e8b-17e2ac80290%22	https://app.viral-loops.com/client/vl/vl.min.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/app.viral-loops.com/client/vl/vl.min.js	(from https://gamercraft.com/blog)
14:27:49	6901/6901	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:47%20GMT	https://gamercraft.com/android	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/android.html	(from https://gamercraft.com/send-app)
14:27:50	11963/11963	---M--	200	added ('OK')	image/png	etag:%22a7ece920b77a2365c86e48e6522fa450%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/60e86ad5d5391c3da3b81fc7_android-btn.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/60e86ad5d5391c3da3b81fc7_android-btn.png	(from https://gamercraft.com/send-app)
14:27:50	24972/24972	---M--	200	added ('OK')	image/png	etag:%226e76e913648e50df9d164571370c4f2e%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b1265771a1ace49b3ea7a_Group%201285%20(1).png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b1265771a1ace49b3ea7a_Group%201285%20(1).png	(from https://gamercraft.com/partners/program)
14:27:50	8772/8772	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:48%20GMT	https://gamercraft.com/partners/join-the-program	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/partners/join-the-program.html	(from https://gamercraft.com/partners/program)
14:27:50	7224/7224	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:48%20GMT	https://gamercraft.com/partners/login	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/partners/login.html	(from https://gamercraft.com/partners/program)
14:27:50	19524/19524	---M--	200	added ('OK')	image/png	etag:%22b0fb3b7f9d5086a0ba59b0590972e780%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b14be09bea405ed18289f_Group%201287.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b14be09bea405ed18289f_Group%201287.png	(from https://gamercraft.com/partners/program)
14:27:51	18165/18165	---M--	200	added ('OK')	image/png	etag:%228417b5b4b5d61b28e6b457c7cff4d576%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b155d0b7cdadfbd7634e4_Group%201288.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b155d0b7cdadfbd7634e4_Group%201288.png	(from https://gamercraft.com/partners/program)
14:27:51	19962/19962	---M--	200	added ('OK')	image/png	etag:%22143c083c20dd04e2203ad0066baa086a%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b155d2bd9d534846701cd_Group%201290.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b155d2bd9d534846701cd_Group%201290.png	(from https://gamercraft.com/partners/program)
14:27:51	18107/18107	---M--	200	added ('OK')	image/png	etag:%2207ceba0b84f1a72867ad3efb028ccfdf%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b155d9c3b850278849c6a_Group%201289.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b155d9c3b850278849c6a_Group%201289.png	(from https://gamercraft.com/partners/program)
14:27:51	14626/14626	---M--	200	added ('OK')	image/png	etag:%22464200214768bbe995e17eef5451b577%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b167d9386fc1a83b455ad_Subtract.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b167d9386fc1a83b455ad_Subtract.png	(from https://gamercraft.com/partners/program)
14:27:52	198068/198068	---M--	200	added ('OK')	image/png	etag:%227ebf49080c9b55db014a96a9e7d89b3f%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b182df45cd323d8748095_Group%201153.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b182df45cd323d8748095_Group%201153.png	(from https://gamercraft.com/partners/program)
14:27:52	11763/11763	---M--	200	added ('OK')	image/png	etag:%225a4e9064081a59065663a5c21dbf19d3%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b1b9e89ad7f044ab89968_Group%201224.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b1b9e89ad7f044ab89968_Group%201224.png	(from https://gamercraft.com/partners/program)
14:27:52	9225/9225	---M--	200	added ('OK')	image/png	etag:%22293a310cefbc7dba72cbf8d7c6bb238e%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b21bf8255e4415bf3e9cc_Group%201291.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b21bf8255e4415bf3e9cc_Group%201291.png	(from https://gamercraft.com/partners/program)
14:27:52	36038/36038	---M--	200	added ('OK')	image/png	etag:%226d0862ec0bda6d6d391a182318a5c28a%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b27fe9386fc5c14b4b5eb_Group%201292.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b27fe9386fc5c14b4b5eb_Group%201292.png	(from https://gamercraft.com/partners/program)
14:27:52	30653/30653	---M--	200	added ('OK')	image/png	etag:%2292e948fc194f36061a3b3f38e2924193%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b2845a382c13447af85ca_Group%201293.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b2845a382c13447af85ca_Group%201293.png	(from https://gamercraft.com/partners/program)
14:27:53	227440/227440	---M--	200	added ('OK')	image/png	etag:%225d5627d9263e11eba6276e9f30dba7d5%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606b28859386fc9462b4b925_Group%201152.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606b28859386fc9462b4b925_Group%201152.png	(from https://gamercraft.com/partners/program)
14:27:53	344916/344916	---M--	200	added ('OK')	image/png	etag:%2220c39a12d4e9fa1e793ee7357b9cdf57%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/5f9e2d092817be1f2182ec1a_Teammates.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/5f9e2d092817be1f2182ec1a_Teammates.png	(from https://gamercraft.com/careers)
14:27:54	9997/9997	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:27:52%20GMT	https://gamercraft.com/jobs/software-engineer	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/jobs/software-engineer.html	(from https://gamercraft.com/careers)
